1.0,17.5,-45.0,nan
1.0,17.5,-47.5,nan
1.0,17.5,-50.0,nan
1.0,17.5,-52.5,nan
1.0,17.5,-55.0,nan
1.0,17.5,-57.5,nan
1.0,17.5,-60.0,nan
1.0,17.5,-62.5,nan
1.0,17.5,-65.0,nan
1.0,17.5,-67.5,nan
1.0,17.5,-70.0,nan
1.0,17.5,-72.5,nan
1.0,17.5,-75.0,nan
1.0,17.5,-77.5,nan
1.0,17.5,-80.0,nan
1.0,20.0,80.0,nan
1.0,20.0,77.5,nan
1.0,20.0,75.0,nan
1.0,20.0,72.5,nan
1.0,20.0,70.0,nan
1.0,20.0,67.5,nan
1.0,20.0,65.0,nan
1.0,20.0,62.5,nan
1.0,20.0,60.0,nan
1.0,20.0,57.5,nan
1.0,20.0,55.0,nan
1.0,20.0,52.5,nan
1.0,20.0,50.0,nan
1.0,20.0,47.5,nan
1.0,20.0,45.0,nan
1.0,20.0,42.5,nan
1.0,20.0,40.0,nan
1.0,20.0,37.5,nan
1.0,20.0,35.0,nan
1.0,20.0,32.5,nan
1.0,20.0,30.0,nan
1.0,20.0,27.5,nan
1.0,20.0,25.0,nan
1.0,20.0,22.5,nan
1.0,20.0,20.0,nan
1.0,20.0,17.5,nan
1.0,20.0,15.0,nan
1.0,20.0,12.5,nan
1.0,20.0,10.0,nan
1.0,20.0,7.5,nan
1.0,20.0,5.0,nan
1.0,20.0,2.5,nan
1.0,20.0,0.0,nan
1.0,20.0,-2.5,nan
1.0,20.0,-5.0,nan
1.0,20.0,-7.5,nan
1.0,20.0,-10.0,nan
1.0,20.0,-12.5,nan
1.0,20.0,-15.0,nan
1.0,20.0,-17.5,nan
1.0,20.0,-20.0,nan
1.0,20.0,-22.5,nan
1.0,20.0,-25.0,nan
1.0,20.0,-27.5,nan
1.0,20.0,-30.0,nan
1.0,20.0,-32.5,nan
1.0,20.0,-35.0,nan
1.0,20.0,-37.5,nan
1.0,20.0,-40.0,nan
1.0,20.0,-42.5,nan
1.0,20.0,-45.0,nan
1.0,20.0,-47.5,nan
1.0,20.0,-50.0,nan
1.0,20.0,-52.5,nan
1.0,20.0,-55.0,nan
1.0,20.0,-57.5,nan
1.0,20.0,-60.0,nan
1.0,20.0,-62.5,nan
1.0,20.0,-65.0,nan
1.0,20.0,-67.5,nan
1.0,20.0,-70.0,nan
1.0,20.0,-72.5,nan
1.0,20.0,-75.0,nan
1.0,20.0,-77.5,nan
1.0,20.0,-80.0,nan
1.0,22.5,80.0,nan
1.0,22.5,77.5,nan
1.0,22.5,75.0,nan
1.0,22.5,72.5,nan
1.0,22.5,70.0,nan
1.0,22.5,67.5,nan
1.0,22.5,65.0,nan
1.0,22.5,62.5,nan
1.0,22.5,60.0,nan
1.0,22.5,57.5,nan
1.0,22.5,55.0,nan
1.0,22.5,52.5,nan
1.0,22.5,50.0,nan
1.0,22.5,47.5,nan
1.0,22.5,45.0,nan
1.0,22.5,42.5,nan
1.0,22.5,40.0,nan
1.0,22.5,37.5,nan
1.0,22.5,35.0,nan
1.0,22.5,32.5,nan
1.0,22.5,30.0,nan
1.0,22.5,27.5,nan
1.0,22.5,25.0,nan
1.0,22.5,22.5,nan
1.0,22.5,20.0,nan
1.0,22.5,17.5,nan
1.0,22.5,15.0,nan
1.0,22.5,12.5,nan
1.0,22.5,10.0,nan
1.0,22.5,7.5,nan
1.0,22.5,5.0,nan
1.0,22.5,2.5,nan
1.0,22.5,0.0,nan
1.0,22.5,-2.5,nan
1.0,22.5,-5.0,nan
1.0,22.5,-7.5,nan
1.0,22.5,-10.0,nan
1.0,22.5,-12.5,nan
1.0,22.5,-15.0,nan
1.0,22.5,-17.5,nan
1.0,22.5,-20.0,nan
1.0,22.5,-22.5,nan
1.0,22.5,-25.0,nan
1.0,22.5,-27.5,nan
1.0,22.5,-30.0,nan
1.0,22.5,-32.5,nan
1.0,22.5,-35.0,nan
1.0,22.5,-37.5,nan
1.0,22.5,-40.0,nan
1.0,22.5,-42.5,nan
1.0,22.5,-45.0,nan
1.0,22.5,-47.5,nan
1.0,22.5,-50.0,nan
1.0,22.5,-52.5,nan
1.0,22.5,-55.0,nan
1.0,22.5,-57.5,nan
1.0,22.5,-60.0,nan
1.0,22.5,-62.5,nan
1.0,22.5,-65.0,nan
1.0,22.5,-67.5,nan
1.0,22.5,-70.0,nan
1.0,22.5,-72.5,nan
1.0,22.5,-75.0,nan
1.0,22.5,-77.5,nan
1.0,22.5,-80.0,nan
1.0,25.0,80.0,nan
1.0,25.0,77.5,nan
1.0,25.0,75.0,nan
1.0,25.0,72.5,nan
1.0,25.0,70.0,nan
1.0,25.0,67.5,nan
1.0,25.0,65.0,nan
1.0,25.0,62.5,nan
1.0,25.0,60.0,nan
1.0,25.0,57.5,nan
1.0,25.0,55.0,nan
1.0,25.0,52.5,nan
1.0,25.0,50.0,nan
1.0,25.0,47.5,nan
1.0,25.0,45.0,nan
1.0,25.0,42.5,nan
1.0,25.0,40.0,nan
1.0,25.0,37.5,nan
1.0,25.0,35.0,nan
1.0,25.0,32.5,nan
1.0,25.0,30.0,nan
1.0,25.0,27.5,nan
1.0,25.0,25.0,nan
1.0,25.0,22.5,nan
1.0,25.0,20.0,nan
1.0,25.0,17.5,nan
1.0,25.0,15.0,nan
1.0,25.0,12.5,nan
1.0,25.0,10.0,nan
1.0,25.0,7.5,nan
1.0,25.0,5.0,nan
1.0,25.0,2.5,nan
1.0,25.0,0.0,nan
1.0,25.0,-2.5,nan
1.0,25.0,-5.0,nan
1.0,25.0,-7.5,nan
1.0,25.0,-10.0,nan
1.0,25.0,-12.5,nan
1.0,25.0,-15.0,nan
1.0,25.0,-17.5,nan
1.0,25.0,-20.0,nan
1.0,25.0,-22.5,nan
1.0,25.0,-25.0,nan
1.0,25.0,-27.5,nan
1.0,25.0,-30.0,nan
1.0,25.0,-32.5,nan
1.0,25.0,-35.0,nan
1.0,25.0,-37.5,nan
1.0,25.0,-40.0,nan
1.0,25.0,-42.5,nan
1.0,25.0,-45.0,nan
1.0,25.0,-47.5,nan
1.0,25.0,-50.0,nan
1.0,25.0,-52.5,nan
1.0,25.0,-55.0,nan
1.0,25.0,-57.5,nan
1.0,25.0,-60.0,nan
1.0,25.0,-62.5,nan
1.0,25.0,-65.0,nan
1.0,25.0,-67.5,nan
1.0,25.0,-70.0,nan
1.0,25.0,-72.5,nan
1.0,25.0,-75.0,nan
1.0,25.0,-77.5,nan
1.0,25.0,-80.0,nan
1.0,27.5,80.0,nan
1.0,27.5,77.5,nan
1.0,27.5,75.0,nan
1.0,27.5,72.5,nan
1.0,27.5,70.0,nan
1.0,27.5,67.5,nan
1.0,27.5,65.0,nan
1.0,27.5,62.5,nan
1.0,27.5,60.0,nan
1.0,27.5,57.5,nan
1.0,27.5,55.0,nan
1.0,27.5,52.5,nan
1.0,27.5,50.0,nan
1.0,27.5,47.5,nan
1.0,27.5,45.0,nan
1.0,27.5,42.5,nan
1.0,27.5,40.0,nan
1.0,27.5,37.5,nan
1.0,27.5,35.0,nan
1.0,27.5,32.5,nan
1.0,27.5,30.0,nan
1.0,27.5,27.5,nan
1.0,27.5,25.0,nan
1.0,27.5,22.5,nan
1.0,27.5,20.0,nan
1.0,27.5,17.5,nan
1.0,27.5,15.0,nan
1.0,27.5,12.5,nan
1.0,27.5,10.0,nan
1.0,27.5,7.5,nan
1.0,27.5,5.0,nan
1.0,27.5,2.5,nan
1.0,27.5,0.0,nan
1.0,27.5,-2.5,nan
1.0,27.5,-5.0,nan
1.0,27.5,-7.5,nan
1.0,27.5,-10.0,nan
1.0,27.5,-12.5,nan
1.0,27.5,-15.0,nan
1.0,27.5,-17.5,nan
1.0,27.5,-20.0,nan
1.0,27.5,-22.5,nan
1.0,27.5,-25.0,nan
1.0,27.5,-27.5,nan
1.0,27.5,-30.0,nan
1.0,27.5,-32.5,nan
1.0,27.5,-35.0,nan
1.0,27.5,-37.5,nan
1.0,27.5,-40.0,nan
1.0,27.5,-42.5,nan
1.0,27.5,-45.0,nan
1.0,27.5,-47.5,nan
1.0,27.5,-50.0,nan
1.0,27.5,-52.5,nan
1.0,27.5,-55.0,nan
1.0,27.5,-57.5,nan
1.0,27.5,-60.0,nan
1.0,27.5,-62.5,nan
1.0,27.5,-65.0,nan
1.0,27.5,-67.5,nan
1.0,27.5,-70.0,nan
1.0,27.5,-72.5,nan
1.0,27.5,-75.0,nan
1.0,27.5,-77.5,nan
1.0,27.5,-80.0,nan
1.0,30.0,80.0,nan
1.0,30.0,77.5,nan
1.0,30.0,75.0,nan
1.0,30.0,72.5,nan
1.0,30.0,70.0,nan
1.0,30.0,67.5,nan
1.0,30.0,65.0,nan
1.0,30.0,62.5,nan
1.0,30.0,60.0,nan
1.0,30.0,57.5,nan
1.0,30.0,55.0,nan
1.0,30.0,52.5,nan
1.0,30.0,50.0,nan
1.0,30.0,47.5,nan
1.0,30.0,45.0,nan
1.0,30.0,42.5,nan
1.0,30.0,40.0,nan
1.0,30.0,37.5,nan
1.0,30.0,35.0,nan
1.0,30.0,32.5,nan
1.0,30.0,30.0,nan
1.0,30.0,27.5,nan
1.0,30.0,25.0,nan
1.0,30.0,22.5,nan
1.0,30.0,20.0,nan
1.0,30.0,17.5,nan
1.0,30.0,15.0,nan
1.0,30.0,12.5,nan
1.0,30.0,10.0,nan
1.0,30.0,7.5,nan
1.0,30.0,5.0,nan
1.0,30.0,2.5,nan
1.0,30.0,0.0,nan
1.0,30.0,-2.5,nan
1.0,30.0,-5.0,nan
1.0,30.0,-7.5,nan
1.0,30.0,-10.0,nan
1.0,30.0,-12.5,nan
1.0,30.0,-15.0,nan
1.0,30.0,-17.5,nan
1.0,30.0,-20.0,nan
1.0,30.0,-22.5,nan
1.0,30.0,-25.0,nan
1.0,30.0,-27.5,nan
1.0,30.0,-30.0,nan
1.0,30.0,-32.5,nan
1.0,30.0,-35.0,nan
1.0,30.0,-37.5,nan
1.0,30.0,-40.0,nan
1.0,30.0,-42.5,nan
1.0,30.0,-45.0,nan
1.0,30.0,-47.5,nan
1.0,30.0,-50.0,nan
1.0,30.0,-52.5,nan
1.0,30.0,-55.0,nan
1.0,30.0,-57.5,nan
1.0,30.0,-60.0,nan
1.0,30.0,-62.5,nan
1.0,30.0,-65.0,nan
1.0,30.0,-67.5,nan
1.0,30.0,-70.0,nan
1.0,30.0,-72.5,nan
1.0,30.0,-75.0,nan
1.0,30.0,-77.5,nan
1.0,30.0,-80.0,nan
1.0,32.5,80.0,nan
1.0,32.5,77.5,nan
1.0,32.5,75.0,nan
1.0,32.5,72.5,nan
1.0,32.5,70.0,nan
1.0,32.5,67.5,nan
1.0,32.5,65.0,nan
1.0,32.5,62.5,nan
1.0,32.5,60.0,nan
1.0,32.5,57.5,nan
1.0,32.5,55.0,nan
1.0,32.5,52.5,nan
1.0,32.5,50.0,nan
1.0,32.5,47.5,nan
1.0,32.5,45.0,nan
1.0,32.5,42.5,nan
1.0,32.5,40.0,nan
1.0,32.5,37.5,nan
1.0,32.5,35.0,nan
1.0,32.5,32.5,nan
1.0,32.5,30.0,nan
1.0,32.5,27.5,nan
1.0,32.5,25.0,nan
1.0,32.5,22.5,nan
1.0,32.5,20.0,nan
1.0,32.5,17.5,nan
1.0,32.5,15.0,nan
1.0,32.5,12.5,nan
1.0,32.5,10.0,nan
1.0,32.5,7.5,nan
1.0,32.5,5.0,nan
1.0,32.5,2.5,nan
1.0,32.5,0.0,nan
1.0,32.5,-2.5,nan
1.0,32.5,-5.0,nan
1.0,32.5,-7.5,nan
1.0,32.5,-10.0,nan
1.0,32.5,-12.5,nan
1.0,32.5,-15.0,nan
1.0,32.5,-17.5,nan
1.0,32.5,-20.0,nan
1.0,32.5,-22.5,nan
1.0,32.5,-25.0,nan
1.0,32.5,-27.5,nan
1.0,32.5,-30.0,nan
1.0,32.5,-32.5,nan
1.0,32.5,-35.0,nan
1.0,32.5,-37.5,nan
1.0,32.5,-40.0,nan
1.0,32.5,-42.5,nan
1.0,32.5,-45.0,nan
1.0,32.5,-47.5,nan
1.0,32.5,-50.0,nan
1.0,32.5,-52.5,nan
1.0,32.5,-55.0,nan
1.0,32.5,-57.5,nan
1.0,32.5,-60.0,nan
1.0,32.5,-62.5,nan
